,0,1,2,3,4
208,지역>전북 | 사회>환경 | 지역>전남,2008/04/16,,AI ‘경계’ 경보 전국으로 확대… 전북 순창서도 발생,"전북 순창에서도 조류 인플루엔자(AI)가 발생해 새로운 방역권(10㎞)이 추가로 설정됐고, 경기 평택의 농장에서 발생한 AI는 고병원성으로 최종 판명됐다.

농림수산식품부는 지난 14일 신고된 전북 순창군 동계면 육용오리 농장의 폐사 원인을 조사한 결과 ‘H5’형 AI 바이러스를 확인했다고 16일 밝혔다. 고병원성 여부는 17일쯤 확진될 예정이다. 이 농장은 지난 10일 1차 검사에서 ‘살모넬라·대장균 복합 감염증’으로 판정받았으나 1주일 만에 결국 AI로 진단 결과가 뒤집혔다. 김창섭 농식품부 동물방역팀장은 “2차 AI발생 농장인 정읍 영원면에 출입했던 컨설턴트가 순창 농장에도 드나든 사실이 확인됐다”며 ‘사람에 의한 전파’ 가능성에 무게를 뒀다.

지난 15일 ‘H5’형까지 확인된 경기 평택 농장의 AI 바이러스는 고병원성으로 확인됐다.

평택 농장에서 AI가 확진됨에 따라 고병원성 AI 양성판정 및 발생 건수는 각각 21건, 11건으로 늘어났다. 또 전북 김제시 용지면 산란계 농장과 나주시 공산면 오리 농장, 전남 구례군 문척면 토종닭 농장 등 3곳에서 AI 의심 사례가 추가로 신고됐다.

이에 따라 16일까지 신고 또는 발생한 AI 의심 사례는 모두 39건으로 늘었다.

한편 정부는 AI가 전국적으로 확산될 조짐을 보이자 AI 위기경보를 전국에 걸쳐 ‘주의’에서 ‘경계’로 한 단계 올렸다. 또 매년 11월에서 다음해 2월까지만 실시해오던 오리에 대한 AI 예찰시스템을 연중 상시가동하고, 전국 9개 대학과 협력해 전국 모든 오리농장에 대한 바이러스 검사를 실시할 계획이다.

정부는 전북 김제에서 발생한 농가의 이동제한조치 위반과 관련해 AI 발생지역에 내려진 이동제한 조치를 위반하는 중개상이나 농가에 대한 처벌 규정(현행 1년 이하 징역 또는 500만원 이하)도 강화키로 했다.

〈 강진구기자 kangjk@kyunghyang.com 〉"
209,지역>경남 | 사회>환경 | 지역>경기,2008/04/15,,경기 평택서 AI 의심신고…닭 350마리 폐사,"경기도 평택에서도 고병원성 조류 인플루엔자(AI) 의심신고가 접수돼 방역당국이 정밀 역학조사를 벌이고 있다.

15일 평택시에 따르면 지난 13일 오후부터 14일 오후까지 평택시 포승면 석정리 김모씨의 산란계농장에서 사육 중인 닭 2만2500마리 가운데 350마리가 집단 폐사했다.

경기도와 시는 신고가 접수되자 14일 오후 해당농장에 방역관을 급파, 폐사한 닭의 가검물을 채취해 국립수의과학연구원에 정밀 검사를 의뢰했으며 결과는 16일께 나올 예정이다. 또 농장 반경 500ｍ에 이동통제선을 설치, 농장을 폐쇄하고 닭과 달걀의 이동 제한 조치와 함께 외부 반출 여부에 대해 조사하고 있다.

최근 경기도 평택지역 호수와 하천 등지에서도 청둥오리와 비둘기 등이 죽은 채 발견돼 방역당국이 AI감염 여부를 조사하고 있다."
210,지역>충남 | 지역>전남 | 사회>환경,2008/04/15,,평택서 AI 확인… 수도권 유입차단 비상,"ㆍ김제서 발생 10여일만에 빠른 북상
ㆍ전남·북 서로 다른 종류 분석 초긴장

고병원성 조류 인플루엔자(AI)가 무섭게 번지고 있다. 전라남·북도 지역에서만 발견됐던 AI가 경기 평택에서도 나타났다. 전북 김제에서 지난 3일 처음 확인된 AI가 불과 10여일 만에 전남에 이어 수도권까지 번지고 있는 것이다.

AI 확산에 따라 각 지자체는 비상방역에 나섰다. 충남도는 김제시 농가로부터 오골계를 공급받은 천안·논산지역 농가의 오골계와 토종닭 9만6000여마리를 예방적 살처분키로 했다.

강원도와 경북도도 이동통제초소를 설치하는 등 AI 유입 차단을 위한 비상방역체제를 강화했다.

AI는 그러나 비현실적인 보상규정과 방역망이 뚫리면서 당분간 확산될 전망이다. 이런 가운데 전남에서 확인된 AI가 전북과는 무관하다는 분석이 나와 AI 변·이종 공포에 농민들이 떨고 있다. 정부는 AI로 확진되면 무조건 반경 3㎞까지 살처분을 확대하는 등 방역조치를 강화하고 있으나 AI의 전국적인 확산을 막기에는 역부족으로 보인다.

농림수산식품부는 15일 경기 평택시 포승읍 산란계 농장 닭이 AI 의심축(H5형 항원양성)으로 판정됐다고 밝혔다. 이어 고병원성 여부는 17일 중 판정될 것으로 보인다고 덧붙였다. 경기지역에서 AI 발생이 확인된 것은 이번이 처음이다.

농림수산식품부는 전북 순창, 전남 여수·나주 등 3개 농장에서 AI 신고가 추가로 접수됐다고 밝혔다. 이들 농장은 기존 AI 발생농장으로부터 모두 반경 10㎞를 벗어난 곳에 위치, AI가 이미 방역통제망(반경 10㎞)을 벗어나 전국적으로 확산되고 있음을 보여주고 있다.

특히 김제 금산면 식당(14일 AI 확진)에 오리를 공급한 유통업자가 정부의 이동제한조치에도 불구하고 충남 논산·천안, 전남 화순 등 농가 25곳과 식당 등 업소 116곳을 드나든 것으로 파악돼 정부의 방역통제망 관리소홀로 인한 AI의 전국적 확산이 현실화하고 있다.

15일 현재 신고 또는 발견된 AI 의심 사례는 모두 36건으로 늘어났고, 고병원성 AI로 판정된 것은 20건이다. 방역당국은 앞으로 AI 의심 사례가 H5형으로 밝혀지면 즉각 반경 500m 내 살처분 조치를 내리고, ‘H5N1’형 고병원성으로 최종 확진되면 살처분 범위를 3㎞로 확대하기로 했다.

한편 박덕배 농림수산식품부 2차관은 “전남지역에서 발병한 AI는 전북지역에서 발병한 것과 다른 것으로 보인다”고 말했다. 이는 AI의 변·이종 가능성을 예고하는 것으로 주목된다.

〈 경태영·강진구기자 〉"
211,지역>전북 | 지역>전남 | 지역>광주,2008/04/15,박용근,AI 호남전역 확산 중 - 감염 오리 600마리 불법반출 피해 키워,"조류 인플루엔자(AI)가 전북 김제·정읍, 전남 영암·나주·무안에 이어 전남 함평과 전북 익산 지역에서도 의심사례가 신고되는 등 호남 전역으로 확산되고 있다. 특히 방역당국의 이동통제가 이뤄지고 있는 전북 김제의 방역구역에서는 AI에 감염된 오리가 외부로 불법 반출된 사실이 확인됐다.
농림수산식품부는 14일 전남 나주 반남면과 김제·정읍 등 5개 농가 및 식당에서 추가로 AI 감염이 확인됐다고 밝혔다. 또 익산 황등면 닭농장과 함평 월야면 오리농장에서 AI 의심신고가 접수돼 정밀검사 중이라고 덧붙였다. AI 의심신고는 이날까지 32곳에서 접수됐고, 이 중 20곳에서 AI 감염이 확인됐다.
방역당국과 경찰은 AI에 감염된 닭·오리가 불법유통되면서 AI가 확산된 것으로 보고 조사 중이다.
전북도 방역대책본부와 김제경찰서 등에 따르면 지난 12일 AI 감염이 확인된 김제시 금산면 음식점 등은 올해 첫 고병원성 AI가 확인된 김제 용지면 농가로부터 1.7㎞ 떨어진 황씨농장에서 오리를 공급받았다. 불법유통된 것이다. 게다가 이 음식점에 오리를 공급한 박모씨(37)가 황씨농장에서 받은 오리는 모두 600마리로 이 중 360마리가 음식점 등에 분산 판매됐다.
특히 박씨로부터 이 오리를 넘겨 받아 유통했던 김모씨(41)는 바이러스에 오염된 차량을 타고 농장 50여곳을 왕래한 것으로 밝혀졌다. 이들은 또 유통 과정에서 김제·익산·정읍, 충남 천안의 양계농장에서도 닭·오리를 매입해 전북지역 음식점 25곳에 공급한 것으로 드러났다.
방역당국은 이 닭과 오리들이 AI 전파 매개 역할을 하고 있는 것으로 보고 있다.
한편 건국대 수의대 ㄱ교수는 ""지금까지 발생한 두 번의 조류 인플루엔자에서 오리가 집단폐사한 사례가 없고 온도가 높은 시기에 발병한 것도 이번이 처음""이라며 AI 바이러스의 변이종 가능성을 제기했다.
박용근 기자"
212,IT_과학>과학 | 사회>환경 | 사회>의료_건강,2008/04/15,,신·변종 바이러스 출현했나…‘AI = 겨울전염병’ 상식 깨,"올 조류 인플루엔자(AI)는 방역당국자들조차도 고개를 갸우뚱하게 만든다. 국내에서는 2003년과 2006년 두 번에 걸쳐 AI가 발생했다. 시기는 동일하게 초겨울에 나타났다가 늦겨울에 사라졌다. AI는 겨울 전염병이라는 인식이 생겼다.

하지만 올해는 이상하다. 허를 찌르듯 4월 초에 발병했다. 계절은 초여름이지만 파급 수위는 그칠 줄 모르고 있다. 과거 영상 4도쯤에서 창궐하다 20도를 넘어서면 자취를 감추던 사례와 딴판이다.

또 하나 특이점은 AI 바이러스에 비교적 잘 견뎌냈던 오리들의 집단폐사다. 지난 두 번의 AI 때 닭이 무차별 떼죽음을 당한 것과 비교하면 올해는 오리가 주 타깃이 됐다.

AI가 집중적으로 발생한 김제와 정읍지역의 역학조사결과 상호감염을 의심할 만한 교류를 확인하지 못했다는 것도 특이하다. AI가 전파 감염되기도 하지만 독자적으로 발생했을 가능성을 배제할 수 없다는 얘기다. 신·변종 바이러스가 출현한 것 아니냐는 의구심은 꾸준히 제기되고 있다. 익명을 요구한 방역관계자는 “AI 바이러스도 감기처럼 변이를 일으킬 가능성이 없는 것은 아니다”라고 말했다.

전북대 수의학과 ㄱ모 교수는 “올해처럼 큰 오리들이 맥없이 떨어지는 사례는 이번이 처음이어서 바이러스 실체를 규명하는 일이 중요해졌다”고 말했다.

농림수산식품부는 “신종인지 변종인지 여부는 종합적인 정밀검사를 해봐야 안다”고 밝혔다.

〈 전주 | 박용근기자 〉"
213,사회>사건_사고 | 사회>환경 | 지역>경남,2008/04/15,,재앙 키운 농가 무지·당국 안일…AI감염·폐사 오리 잇단 무단반출,"무지(無知)가 화를 불렀다.

조류 인플루엔자(AI)가 전국으로 확산되고 있는 것은 AI에 대한 농민 계몽은 뒷전이고 눈앞의 방역에만 급급한 것이 원인이라는 비판이 제기되고 있다.

농민들이 불법으로 빼돌린 가금류의 이동축에 따라 AI 발생이 현실로 나타나고 있기 때문이다.

살처분되는 가금류에 대한 비현실적인 보상규정도 농민들 스스로 방역전선을 구축하는 데 걸림돌이 되고 있다.


지난 11일 경찰에 입건된 오리 사육업자 등 2명은 지난달 31일부터 이번 달 1일 사이 AI 발병으로 폐사한 것으로 추정되는 오리 2000여마리를 행정관청에 신고하지 않은 채 개 사육농가의 먹이로 사용토록 유통시켰다.

지난 14일 입건된 김모씨 등 오리 농장주 및 유통업자 3명도 이동제한 구역인 AI 발병 3㎞ 이내 지역에서 오리를 무단반출해 4개 도시에 공급했다.

이들의 이동반경 2곳에서 잇따라 AI가 발생했고 추가 발병도 우려된다.

이들은 경찰 조사에서 “바로 눈앞에서 애지중지 기르던 닭과 오리가 떼죽음을 당하는데 한 푼이라도 건지기 위해 팔아넘긴 것”이라며 “이렇게 무섭게 번지는 병인줄은 몰랐다”고 말했다.

전북도 AI 방역대책본부에 따르면 현재 운영 중인 이동통제초소는 72개소로 556명이 감시에 나서고 있다. 하지만 농민들과 유통상들이 마음만 먹으면 얼마든지 가금류를 이동시킬 수 있다는 허점이 드러난다.

유통상 박정균씨(45)는 “통제초소가 큰 도로에만 설치돼 있기 때문에 농로를 따라 움직이면 아무런 제재를 받지 않고 들락거릴 수 있으며 탑차 내부는 초소에서 검색되지도 않는다”면서 “불법유통을 막기 위해 중요한 것은 농민들에게 생계보다 AI가 더 위험하다는 인식을 심어주는 것”이라고 말했다.

일관성 없는 살처분 보상규정은 농민들을 ‘방역 협조자’가 아닌 ‘방해자’로 전락시킨다.

정읍지역 닭 농장주 50여명은 14일 ‘정부의 닭 수매 및 생계보장 촉구’ 집회를 열고 AI 발생지 10㎞ 내의 모든 닭도 살처분하거나 원가로 수매할 것을 요구했다.

방역당국이 AI 발생 농가에서 10㎞ 내 오리는 전량 살처분하면서 닭은 3㎞까지만 살처분 대상에 포함시키면서 자초한 일이다.

농민 김춘수씨(56)는 “3㎞ 밖 정읍·김제·익산지역 닭들은 살처분도 안 되고 출하도 안 돼 농가들은 빚더미에 앉아 도산만 기다리고 있는 형편”이라며 “병이 퍼진 후 사료회사에서 현금 거래시에만 사료를 대주고 있는 마당에 방역이 귀에 들어오기나 하겠느냐”고 목청을 높였다.

〈 전주 | 박용근기자 yk21@kyunghyang.com 〉"
214,지역>전남 | 지역>전북 | 사회>환경,2008/04/14,"박용근,배명재",AI위기 '주의'서 '경계'로 - 전남 고병원성 첫 확인… 전북 방역권 밖 확산,"전남 지역에서 처음으로 조류 인플루엔자(AI) 발병이 확인됐다. 전북에서도 방역권 밖에서 양성반응이 나왔다. 축산농가 불안감이 커지면서 하루평균 10여건의 의심신고가 잇따르고 있다. 정부는 가축질병 위기관리 표준매뉴얼의 '주의'단계를 '경계'로 상향시켰다.
전남도는 지난 8일 영암군 신북면에서 발생한 닭들의 폐사원인은 고병원성 AI인 것으로 판정됐다고 13일 밝혔다. 전남 지역에서 고병원성 AI가 최종 확인된 것은 이번이 처음이다. 전남에서는 8건의 의심사례가 신고돼 나주 4건은 음성으로 판정됐고 나머지 3건은 15일쯤 고병원성 여부가 확진된다.
올해 최초로 AI가 발병한 전북 김제에서는 음식점에서 키우던 오리에서 양성반응이 나왔다. 이 음식점은 김제의 첫 AI 발생지로부터 11km가량 떨어진 곳이어서 방역망에 구멍이 뚫렸을 가능성도 제기된다. 이 음식점은 지난 5일 한 유통업자로부터 오리 40마리를 구입해 기존에 키우고 있던 880여마리의 오리, 닭 등과 함께 사육하다가 최근 409마리가 폐사한 것으로 나타났다. 방역당국은 오리의 AI 바이러스 잠복기간이 최대 20여일에 달한다는 점에서 오리 40마리가 이미 AI에 감염된 상태에서 반출된 것으로 추정하고 있다. 전북도는 이 음식점의 오리가 유통된 경로를 파악하기 위해 경찰에 수사를 의뢰했다.
배명재·박용근 기자"
215,지역>전북 | 지역>전남 | 지역>광주,2008/04/14,,AI 호남전역 확산 중…감염 오리 600마리 불법반출,"조류 인플루엔자(AI)가 전북 김제·정읍, 전남 영암·나주·무안에 이어 전남 함평과 전북 익산 지역에서도 의심사례가 신고되는 등 호남 전역으로 확산되고 있다. 특히 방역당국의 이동통제가 이뤄지고 있는 전북 김제의 방역구역에서는 AI에 감염된 오리가 외부로 불법 반출된 사실이 확인됐다.

농림수산식품부는 14일 전남 나주 반남면과 김제·정읍 등 5개 농가 및 식당에서 추가로 AI 감염이 확인됐다고 밝혔다. 또 익산 황등면 닭농장과 함평 월야면 오리농장에서 AI 의심신고가 접수돼 정밀검사 중이라고 덧붙였다. AI 의심신고는 이날까지 32곳에서 접수됐고, 이 중 20곳에서 AI 감염이 확인됐다.

방역당국과 경찰은 AI에 감염된 닭·오리가 불법유통되면서 AI가 확산된 것으로 보고 조사 중이다.

전북도 방역대책본부와 김제경찰서 등에 따르면 지난 12일 AI 감염이 확인된 김제시 금산면 음식점 등은 올해 첫 고병원성 AI가 확인된 김제 용지면 농가로부터 1.7㎞ 떨어진 황씨농장에서 오리를 공급받았다. 불법유통된 것이다. 게다가 이 음식점에 오리를 공급한 박모씨(37)가 황씨농장에서 받은 오리는 모두 600마리로 이 중 360마리가 음식점 등에 분산 판매됐다.

특히 박씨로부터 이 오리를 넘겨 받아 유통했던 김모씨(41)는 바이러스에 오염된 차량을 타고 농장 50여곳을 왕래한 것으로 밝혀졌다. 이들은 또 유통 과정에서 김제·익산·정읍, 충남 천안의 양계농장에서도 닭·오리를 매입해 전북지역 음식점 25곳에 공급한 것으로 드러났다.

방역당국은 이 닭과 오리들이 AI 전파 매개 역할을 하고 있는 것으로 보고 있다.

한편 건국대 수의대 ㄱ교수는 “지금까지 발생한 두 번의 조류 인플루엔자에서 오리가 집단폐사한 사례가 없고 온도가 높은 시기에 발병한 것도 이번이 처음”이라며 AI 바이러스의 변이종 가능성을 제기했다.

〈 박용근기자 〉"
216,지역>전남 | 지역>전북 | 사회>환경,2008/04/13,배명재·박용근기자,AI위기 ‘주의’서 ‘경계’로… 전북 방역권 밖 확산,"전남 지역에서 처음으로 조류 인플루엔자(AI) 발병이 확인됐다. 전북에서도 방역권 밖에서 양성반응이 나왔다. 축산농가 불안감이 커지면서 하루평균 10여건의 의심신고가 잇따르고 있다. 정부는 가축질병 위기관리 표준매뉴얼의 ‘주의’단계를 ‘경계’로 상향시켰다.

전남도는 지난 8일 영암군 신북면에서 발생한 닭들의 폐사원인은 고병원성 AI인 것으로 판정됐다고 13일 밝혔다. 전남 지역에서 고병원성 AI가 최종 확인된 것은 이번이 처음이다. 전남에서는 8건의 의심사례가 신고돼 나주 4건은 음성으로 판정됐고 나머지 3건은 15일쯤 고병원성 여부가 확진된다.

올해 최초로 AI가 발병한 전북 김제에서는 음식점에서 키우던 오리에서 양성반응이 나왔다. 이 음식점은 김제의 첫 AI 발생지로부터 11km가량 떨어진 곳이어서 방역망에 구멍이 뚫렸을 가능성도 제기된다. 이 음식점은 지난 5일 한 유통업자로부터 오리 40마리를 구입해 기존에 키우고 있던 880여마리의 오리, 닭 등과 함께 사육하다가 최근 409마리가 폐사한 것으로 나타났다. 방역당국은 오리의 AI 바이러스 잠복기간이 최대 20여일에 달한다는 점에서 오리 40마리가 이미 AI에 감염된 상태에서 반출된 것으로 추정하고 있다. 전북도는 이 음식점의 오리가 유통된 경로를 파악하기 위해 경찰에 수사를 의뢰했다.

〈 배명재·박용근기자 〉"
217,지역>전북 | 지역>강원 | 지역>충북,2008/04/12,박용근,'AI 비상' 농심 외면한 전북 지방의원들,"조류 인플루엔자(AI)를 막기 위해 민·관이 총력을 경주하고 있는 가운데 닭·오리 살처분 대상지역의 시·군의회 의원들이 단합을 위한 체육대회를 가져 빈축을 사고 있다.
전북지역 12개 시·군의회 의원 180여명은 11일 임실군민회관에서 '제8회 전북 시·군의원 체육대회'를 열고 윷놀이와 배구, 족구 등을 하면서 친목을 다졌다.
이날 참석한 의회 가운데 전주시와 완주, 부안, 고창군은 농림수산식품부의 AI 방역 확대 방침에 따라 이날부터 본격적인 닭·오리 살처분 작업이 시작된 곳이다. 4개 지역 시·군의원 60여명은 이날 체육대회에 대부분 참석한 것으로 알려졌다.
특히 시·군의원 체육대회가 열린 이날 전북도청에서는 시·군 단체장과 군·경찰·농협 관계자들이 참석한 가운데 긴급 AI 방역대책회의가 열렸다. 회의에서는 살처분할 닭·오리가 수백만마리에 이르나 인력 부족이 현안으로 대두되는 등 침통한 분위기였던 것으로 전해졌다.
전국농민회 전북도연맹 관계자는 ""날만 새면 AI가 확산돼 농민 시름이 깊어지고 있는데 대의기구인 지방의원들이 버젓이 친목 체육대회를 열었다니 기가 막힌다""고 말했다. 한편 AI가 발생한 정읍시와 김제시 의회 의원들은 체육대회 참석을 취소하고 피해 농가를 찾아 위로하고 방역활동을 도왔다.
정읍시의회 관계자는 ""체육대회에 참석하기보다는 피해상황 등을 점검하고 농가들의 생생한 목소리를 들은 뒤 대책 등을 강구하기 위해 현장을 찾기로 했다""고 말했다.
전주시의회 관계자는 ""전날 긴급회의를 갖고 AI와 직접 관련이 있는 정읍과 김제 시의원들은 피해현장에 가고 나머지 지역 의원들은 예정대로 행사에 참석하기로 결정된 것""이라며 ""두 달 전에 잡힌 행사여서 갑자기 일정을 바꾸기가 어려웠다""고 해명했다.
임실 | 박용근 기자"
218,지역>충남 | 지역>전북 | 지역>전남,2008/04/11,,AI 살처분 인력이 없다,"잇따르는 고병원성 조류 인플루엔자(AI)로 살처분해야 할 닭과 오리는 수백만마리에 달하나 매몰작업에 참여할 인력이 부족해 방역당국이 발을 구르고 있다.

방역당국은 공무원과 군, 경찰인력을 지원받고 인력시장의 인부들까지 총동원할 계획이지만 인체 감염에 대한 우려로 각급 기관들의 태도는 미온적이다.

11일 전북도 AI 방역대책본부에 따르면 농림수산식품부의 살처분 확대 방침에 따라 추가로 매몰 처리해야 하는 도내 오리와 닭은 모두 174개 농가, 214만 마리에 달한다.

지역별로는 김제가 138개 농가에 162만 마리, 정읍이 9개 농가에 12만 마리이며 인접해 있는 부안·완주·전주·고창 지역에서도 27개 농가 40만 마리가 매몰된다.

방역본부는 이들 가금류를 모두 처리하기 위해서는 연인원 1만명 가량이 있어야할 것으로 추산하고 있다.

150여만 마리로 예상되는 산란계(알 낳는 닭)의 경우 닭장 안에서 일일이 한 마리씩을 꺼낸 뒤 살처분해야 하기 때문에 한 곳에 수천 마리씩 몰려있는 육계에 비해시간이 배 이상 걸리고 인력도 그 만큼 많이 필요하다는 설명이다.

방역본부는 우선 AI 발생지인 정읍과 김제의 공무원을 최대한 동원하고 도내 나머지 12개 시.군에서도 인력을 충원하기로 했다. 또 농협, 농촌공사 등의 유관기관과 군, 경찰에도 인력 지원을 요청하기로 했다.

부족한 인원은 자원봉사자들을 활용하거나, 일당을 주고 인력시장의 일용직 근로자를 동원하는 방안을 검토하기로 했다.

그러나 군과 경찰이 ""부모들의 반발이 예상되는 데다 집단 생활을 하는 특성이 있는 만큼 전염성이 있는 살처분 현장에는 병력이나 전·의경을 투입하기 어렵다'며 난색을 표명하고 있다.

일용직 근로자들에 줄 수 있는 일당도 10만 원 안팎으로 많지 않아 부족분을 모두 채우는 데는 한계가 있을 것으로 보인다. 이 경우 살처분 작업에 최대 20일 이상이 걸릴 것으로 전망된다.

한편 전라남도는 이날 ""나주지역 4개농가에서 신고한 닭과 오리의 폐사원인은 조류인플루엔자(AI)가 아니라 일반질병으로 판명됐다""고 밝혔다.

도 관계자는 ""나주시 공산면 상박리 김모씨가 기르는 8500마리의 오리와 산포면 송모씨의 오리 1만4000여마리, 반남면 강모씨의 오리 2만여마리중 일부가 폐사되자 축산기술연구소에 혈액검사를 의뢰한 결과 일반 질병의 하나인 리메렐라로 밝혀졌으며 세지면 강모씨의 육계장에서 기르는 닭 6만마리중 일부가 폐사한 것은 가금티프스""라고 발표하고 살처분조치를 하지 않았다.

도는 농림수산식품부와 협의를 거쳐 나주 화인코리아 도축장 잠정폐쇄조치를 해제했으며 매일 훈증소독을 2차례 이상실시토록 했다.

그러나 영암의 AI 발생농가 반경 3㎞ 이내의 13가구에서 기르는 닭과 오리 38만1000 마리는 살처분했으며 방역통제소도 나주 8곳, 영암 6곳, 화순·강진·무안 각 1곳 등 모두 17곳으로 확대 설치했다.

조류인플루엔자 발생지역인 영암에는 농협에서 소독용 생석회 5000포를 긴급 공급했다."
219,지역>전북 | 지역>광주 | 지역>경남,2008/04/11,"강진구,박용근",정읍 AI 폐사 오리 개사료 사용,"고병원성 조류인플루엔자(AI)가 발생한 농장에서 폐사된 오리가 추가 반출돼 일부가 개 사료로 사용된 것으로 밝혀졌다.10일 전북도 방역대책본부에 따르면 지난 5일 AI 확진 판정을 받고도 오리 6500마리를 전남 나주 도축장으로 유출해 물의를 빚었던 정읍시 영원면 오리 농장에서 지난달 31일 오리 1900여마리를 인근 개 사육장 2곳에 반출했다. 개 사육장 주인들은 반출된 오리 중 800여마리를 생고기로 갈아 개에게 먹였고 나머지는 땅에 묻은 것으로 확인됐다.
정읍시 AI방역대책본부 관계자는 ""농장에서 오리가 AI로 폐사한 시점에 오리가 유출된 만큼 이동 및 도축과정에서 바이러스를 퍼뜨렸을 가능성을 배제할 수 없다""고 말했다. 농림수산식품부 김창섭 동물방역팀장은 ""AI가 의심되는 닭, 오리를 날로 먹은 개를 통해 다른 농장으로 AI가 확산될 가능성은 있지만 인간이 그 개를 먹었을 경우 감염될 확률은 없다""며 인체 감염 가능성을 배제했다.
이와 함께 전남 지역에서는 처음으로 AI 의심 사례가 신고된 영암면 농장의 집단 폐사 원인도 고병원성 AI와 동일한 바이러스 때문인 것으로 확인됐다.
또 AI 의심 신고가 10일 사이 20건을 넘어서는 등 AI가 전라도 전역으로 확산될 우려가 커지고 있다.
농림수산식품부는 지난 9일 하루에만 모두 14건의 AI 의심사례가 접수돼 정밀조사를 진행하고 있다고 밝혔다.
방역당국은 이 중 전북 김제에 있는 농장 5곳과 전남 영암면 1곳 등 모두 6곳에서 고병원성 AI와 동일한 'H5형' 바이러스가 발견됐다고 밝혔다. 이에 따라 올들어 고병원성 AI 의심 사례가 발견된 농장은 모두 23곳으로 늘었으며, 이 중 전북 김제 용제면(1차 발생 농장), 전북 정읍 영원면(2차 발생 농장)을 비롯해 10곳이 고병원성 AI로 판정됐다.
한편 방역당국은 AI가 발병했거나 확실시되는 전북 정읍과 김제, 전남 영암의 농장에서 반경 3㎞ 이내 모든 오리와 닭을 도살처분키로 했다. 또 정읍과 김제에서는 반경 10㎞ 이내 오리도 매몰키로 해 총 236만8000마리의 닭과 오리가 땅에 묻히게 됐다.
박용근·강진구 기자"
220,지역>전북 | 지역>강원 | 지역>경남,2008/04/11,,‘AI 비상’ 농심 외면한 전북 지방의원들… 체육대회 열어,"ㆍ12개 시·군 180여명 피해 확산 속 예정 행사 강행 ‘빈축’

조류 인플루엔자(AI)를 막기 위해 민·관이 총력을 경주하고 있는 가운데 닭·오리 살처분 대상지역의 시·군의회 의원들이 단합을 위한 체육대회를 가져 빈축을 사고 있다.

전북지역 12개 시·군의회 의원 180여명은 11일 임실군민회관에서 ‘제8회 전북 시·군의원 체육대회’를 열고 윷놀이와 배구, 족구 등을 하면서 친목을 다졌다.

이날 참석한 의회 가운데 전주시와 완주, 부안, 고창군은 농림수산식품부의 AI 방역 확대 방침에 따라 이날부터 본격적인 닭·오리 살처분 작업이 시작된 곳이다. 4개 지역 시·군의원 60여명은 이날 체육대회에 대부분 참석한 것으로 알려졌다.

특히 시·군의원 체육대회가 열린 이날 전북도청에서는 시·군 단체장과 군·경찰·농협 관계자들이 참석한 가운데 긴급 AI 방역대책회의가 열렸다. 회의에서는 살처분할 닭·오리가 수백만마리에 이르나 인력 부족이 현안으로 대두되는 등 침통한 분위기였던 것으로 전해졌다.

전국농민회 전북도연맹 관계자는 “날만 새면 AI가 확산돼 농민 시름이 깊어지고 있는데 대의기구인 지방의원들이 버젓이 친목 체육대회를 열었다니 기가 막힌다”고 말했다. 한편 AI가 발생한 정읍시와 김제시 의회 의원들은 체육대회 참석을 취소하고 피해 농가를 찾아 위로하고 방역활동을 도왔다.

정읍시의회 관계자는 “체육대회에 참석하기보다는 피해상황 등을 점검하고 농가들의 생생한 목소리를 들은 뒤 대책 등을 강구하기 위해 현장을 찾기로 했다”고 말했다.

전주시의회 관계자는 “전날 긴급회의를 갖고 AI와 직접 관련이 있는 정읍과 김제 시의원들은 피해현장에 가고 나머지 지역 의원들은 예정대로 행사에 참석하기로 결정된 것”이라며 “두 달 전에 잡힌 행사여서 갑자기 일정을 바꾸기가 어려웠다”고 해명했다.

〈 임실 | 박용근기자 〉"
