,0,1,2,3,4
1050,경제>자동차,2019/09/18,상하이|곽희양 기자 huiyang@kyunghyang.com,"지난해 ‘AI굴기’ 발표한 화웨이, 이번엔 “가장 빠른 AI플랫폼 개발, 1조7000억원 신규 투자”","화웨이가 세계에서 가장 연산속도가 빠른 인공지능(AI) 플랫폼을 내놨다. 또 AI 개발에 5년간 15억 달러(약 1조7850억원)을 추가 투자하겠다고 밝혔다. 통신장비로 몸집을 불린 화웨이가 지난해 AI 전략을 공식 발표한 뒤, 2000조 규모로 성장할 컴퓨팅 시장 공략에 힘을 쏟는 모양새다.

켄 후 화웨이 순환회장은 18일 중국 상하이 월드엑스포 전시장에서 열린 ‘화웨이 커넥트 2019’에서 “5년 내 컴퓨팅 시장은 2조 달러(약 2382조)규모가 되며, AI 컴퓨팅이 80% 이상을 차지할 것”이라며 “아키텍처(칩세트를 활용한 AI 설계도)혁신, 칩세트부터 단말·서버 등 전체 AI 프로세서에 대한 투자, 열린 AI 생태계 구축 등에 지속 투자할 것”이라고 밝혔다. AI는 칩세트와 아키텍처를 개발하는 부분과 응용 소프트웨어를 개발하는 부분으로 나뉘는데, 화웨이는 칩세트와 아키텍처 부분만 담당하고 있다.

화웨이는 이날 연산속도가 가장 빠른 AI플랫폼 ‘아틀라스(Atlas) 900’을 공개했다. 화웨이가 앞서 개발한 AI칩세트 ‘어센드(Ascend)’ 1024개를 모아놓은 겪으로, “지난 10년간의 기술이 집적된 결과”라고 화웨이측은 설명했다. 아틀라스 900이 AI성능을 측정하는 국제기준인 레스넷(ResNet)-50을 훈련시키는 데 걸리는 시간은 59.8초로, 기존 세계기록 보다 10.4초를 앞당겼다.

켄 후 순환회장은 “10초라는 시간은 굉장히 많은 차이로, 예를 들어 스프린터가 결승점을 통과하고 다음 사람이 도착할 때까지 물 한병을 마실 수 있는 시간”이라고 설명했다. 이 과정이 반복된다면 10초가 아닌 수만 시간을 절약하게 된다. 그는 이어 “기존 시스템에서 천문학자가 20만개 이상의 행성으로 구성된 남방구 하늘과 같은 은하를 찾는데 169일이 걸리지만, 아틀라스 900으로는 10.2초밖에 걸리지 않는다”고 말했다. 아틀라스 900은 천문학 이외에도 기상예측, 자율주행, 석유 탐사 등에 사용된다.

화웨이는 또 500만명의 개발자와 파트너사 지원하기 위해 5년간 15억 달러(약 1조7850억원)을 투자할 계획이라고 밝혔다. 화웨이는 또 일반 컴퓨팅을 위한 ‘쿤펑’ 칩세트, AI 컴퓨팅을 위한 ‘어센드’ 칩세트, 스마트 단말기를 위한 ‘기린’ 칩세트 등을 자사의 ‘다빈치 아키텍처(AI설계도)’로 구성하는 기술을 가지고 있다면서 “화웨이가 업계에서 유일하게 단말기, 엣지(Edge), 클라우드 등 전 분야의 AI컴퓨팅을 지원하고 있다”고 밝혔다.

상하이|곽희양 기자 huiyang@kyunghyang.com"
1051,국제>미국_북미 | IT_과학>인터넷_SNS | 국제>유럽_EU,2019/09/16,정원식 기자 bachwsik@kyunghyang.com,"구글 전 직원 “AI 드론, 대형 참사 낳을 수 있다”","ㆍ미·러, 인공지능 무기 개발
ㆍ“예측도 어렵고 위험” 경고

사우디아라비아 석유 시설이 무인 드론 공격을 받아 중동 지역 긴장이 고조된 가운데 인공지능 드론의 위험성을 경고하는 목소리가 나왔다. 인공지능 드론 개발에 참여했던 구글 전 직원 로라 놀런은 15일(현지시간) 가디언에 “인공지능 드론은 원래 목적에서 벗어나 대형 참사를 낳을 수 있다”면서 “인공지능 드론은 예측하기 어렵고 위험하기 때문에 사용을 금지해야 한다”고 주장했다. 무인 드론은 원격이긴 하지만 인간의 통제하에 있기 때문에 오판을 최소화할 수 있으나 인공지능으로만 움직일 경우 대량 살상으로 이어질 수도 있다고 경고했다.

놀런은 구글과 미국 국방부가 공동으로 진행한 ‘메이븐 프로젝트’에 참여하고 있었으나 인공지능 드론의 군사적 위험성을 우려해 지난해 사표를 던졌다. 구글은 이를 계기로 메이븐 프로젝트에서 발을 뺐다. 메이븐 프로젝트는 인공지능을 이용해 드론의 화상 인식 속도를 향상시키는 프로젝트다.

그럼에도 미국, 러시아는 인공지능을 이용한 자율주행 무기 개발에 박차를 가하고 있다. 미국은 2017년 무인함정 시헌터를 공식적으로 배치했고 전투정 AN-2를 개발 중이다. 러시아도 인공지능으로 움직이는 T-14 탱크를 개발하고 있다.

정원식 기자 bachwsik@kyunghyang.com"
1052,경제>서비스_쇼핑 | IT_과학>콘텐츠 | 경제>자동차,2019/09/10,디지털뉴스팀,"내 발에 맞는 신발 추천하는 AI, 펄핏","인공지능(AI) 기반으로 고객 발에 맞는 신발을 추천해주는 기업이 등장했다. 스타트업 펄핏은 스포츠 브랜드 뉴발란스와 신발 추천 서비스를 진행한다고 10일 밝혔다.

서비스는 발 측정 → 발 분석 → 스타일 및 사이즈 추천 순으로 이뤄진다. 먼저 매장에 설치된 발 측정 기기로 발을 측정한다. 측정 시간은 1분 미만이다. 정확도는 오차범위 1.48mm 이내다. 측정 후 기기에서 자동으로 발 모양을 분석한 뒤 AI가 뉴발란스의 다양한 신발 중 고객에게 맞는 스타일과 사이즈를 추천해준다.

펄핏의 신발 추천은 뉴발란스 명동점, 홍대점, 강남점, 대구 동성로점 등 4개 매장에서 총 5대의 기기를 통해 이뤄진다.

해외 브랜드 신발은 한국인의 발 모양에 대한 정보 없이 제작되는 경우가 많다. 따라서 신발을 고를 때는 길이와 너비를 모두 고려해야 한다. 뉴발란스는 SLIM FIT(발볼이 좁은 발 모양에 적합한 핏), NORMAL FIT(아시아인 평균 발볼 너비에 적합한 핏), WIDE FIT(발볼이 넓은 발 모양에 적합한 핏) 3가지의 핏이 있다.

펄핏 관계자는 “펄핏은 신발 구매 시 브랜드, 지역, 스타일 별로 다른 사이즈 체계의 불편함을 해소하기 위해 신발 사이즈 추천 서비스를 시작했다”며 “이번에 개발한 AI 엔진은 발 볼 너비까지 고려하는 신발 추천 시스템으로 기존의 사이즈 추천에서 업그레이드 된 서비스”라고 소개했다.

디지털뉴스팀"
1053,IT_과학>IT_과학일반 | 경제>무역,2019/09/09,,"‘엑소브레인’ 사업 통해 국내서 개발된 인공지능 플랫폼, 미국·일본 등 해외수출","최근 과학기술정보통신부 발표에 의하면 우리나라의 AI기술력은 미국을 100이라고 보았을 때 78정도로 세계최고 수준과는 상당한 격차를 보이고 있다.

지난 7월 4일 문재인 대통령을 접견한 일본 소프트뱅크그룹의 손정의 회장도 “앞으로 한국이 집중해야 할 것은 첫째도 AI, 둘째도 AI, 셋째도 AI”라며 AI분야에 대한 전폭적 육성을 제안했다. 이런 와중에 과학기술정보통신부에서 추진 중인 국내 대표적 인공지능 R&D 사업인 엑소브레인의 기술 성과가 미국, 일본 등 해외에 수출, 대규모 사업화가 되어 큰 관심을 받고 있다.

엑소브레인 2세부 주관기관인 솔트룩스는 사람의 말을 이해하고 지식을 학습, 추론함으로 심층 대화와 전문가 수준의 질의응답이 가능한 AI 플랫폼 기술을 상용화하고 국내 최초로 이 기술을 해외에 수출하여 글로벌 서비스를 추진한다고 밝혔다. 이번에 수출된 AIaaS(AI as a Service) 플랫폼은 엑소브레인의 지식학습과 지식베이스 구축기술을 다국어화하고 솔트룩스의 인공지능 플랫폼인 AI Suite과의 통합을 통해 만들어졌다. 국내 대기업들이 IBM Watson과 같은 해외 인공지능 플랫폼의 도입에 급급했던 것에 반해 이번 플랫폼 수출은 지난 7년간 산학연관의 적극적 협력과 오픈이노베이션을 통해 얻어낸 결과로 그 의미가 매우 크다.

장학퀴즈에서 인간을 이기고 우승한 것으로 잘 알려진 ‘엑소브레인’은 내 몸 바깥에 있는 인공 두뇌라는 뜻을 가지고 있으며, 인간과 지적으로 협력가능한 언어인지AI 원천기술 개발을 목표로 하는 우리나라의 대표적인 인공지능 국가R&D 프로젝트이다. 국내 주요 연구기관이 공동연구를 수행하고 있으며, 총괄과 1세부는 ETRI, 2세부 솔트룩스, 3세부 KAIST에서 연구 책임을 맡고 있다.

솔트룩스 이경일 대표는 향후 3년 내에 전 세계 40개 국가에서 불어, 독일어, 스페인어 등 16개국어를 동시 지원하는 글로벌 인공지능 플랫폼으로 확대할 계획이며, 이를 통해 국내 최초의 인공지능 유니콘기업으로 발돋움하겠다고 포부를 밝혔다."
1054,IT_과학>모바일 | IT_과학>과학 | IT_과학>보안,2019/09/06,베를린 | 구교형 기자 wassup01@kyunghyang.com,LG “음성 넘어 영상 AI 시대 열겠다”,"ㆍ박일평 사장 ‘미래기술 좌담회’
ㆍ가상 피팅 아바타 ‘씽큐 핏’ 공개



LG전자가 구글 어시스턴트 같은 음성인식 기반의 인공지능(AI)을 넘어 한 차원 높은 ‘영상지능 시대’를 열겠다고 선언했다. 또 인터넷이 연결되지 않은 상황에서도 가전제품 스스로 학습하고 추론하는 AI칩을 개발, 상용화에 들어갔다.

LG전자 최고기술책임자(CTO) 박일평 사장(56·사진)은 5일(현지시간) ‘IFA 2019’가 열리는 독일의 메세 베를린(만국박람회장)에서 ‘어디서든 내 집처럼(Anywhere is Home)’을 주제로 가진 ‘LG 미래기술 좌담회’에서 “음성 명령 기반의 AI가 더욱 풍부해지며 새로운 가능성을 열기 위해서는 영상지능이 뒷받침돼야 한다”고 밝혔다.

이날 박 사장은 3차원(D) 카메라 기술을 이용해 가상공간에 아바타를 생성한 뒤 옷을 입혀보는 ‘씽큐 핏’을 공개했다. 씽큐 핏은 사용자가 옷을 입은 상태에서도 신체 사이즈를 계측하는 것은 물론 직접 입어보지 않고도 옷의 쪼임과 헐렁함을 확인케 해준다.

LG전자는 클라우드에 연결된 이미지센서 ‘비전 팩’ 콘셉트도 소개했다. 박 사장은 “비전 팩이 탑재된 의류관리기 ‘LG 스타일러’는 내부에 걸린 옷을 이미지센서로 파악해 클라우드에 데이터를 보낸다”며 “클라우드는 옷감을 진단하고 관리 코스를 세팅해 의류관리기에 명령을 내린다”고 설명했다.

LG전자는 인간의 뇌 신경망을 모방한 AI 프로세서 ‘LG 뉴럴엔진’을 내장한 가전제품 전용 AI칩도 만들었다. 박 사장은 “이 칩은 스스로 학습하고 추론할 수 있는 ‘온디바이스(On-Device) AI’를 구현할 수 있다”며 “네트워크가 연결되지 않은 상황에서도 AI 기능을 수행할 수 있다”고 밝혔다. 또 LG전자는 제품에 결함이 생길 경우 고객보다 AI가 먼저 오작동 여부를 진단하는 가전제품 사전관리 프로그램 ‘프로액티브 서비스’도 도입하기로 했다.

베를린 | 구교형 기자 wassup01@kyunghyang.com"
1055,IT_과학>과학 | IT_과학>모바일,2019/09/05,이종섭 기자 nomad@kyunghyang.com,"‘인간두뇌 닮은 차세대AI 연구’…카이스트, 융합연구센터 개소","카이스트(KAIST)가 인간의 두뇌를 닮은 차세대 인공지능(AI) 연구에 나선다.

카이스트는 오는 6일 학내 양분순빌딩에 ‘신경과학·인공지능 융합연구센터’(CNAI연구센터)를 개소한다고 5일 밝혔다.

CNAI연구센터는 뇌 기반 AI 원천기술과 발달인지·뇌과학 실증 연구 등을 바탕으로 인간이 수행하는 높은 수준의 기능까지 구현할 수 있는 차세대 AI 기술을 개발하는 것을 목표로 한다.연구센터는 이를 위해 서울대와 고려대, 영국 케임브리지대학 등과 함께 인지발달·신경과학·기계학습 등의 융합연구가 가능한 다학제적 연구팀을 구성했다.

또 국제적인 공동 연구 네트워크를 구축하기 위해 미국 메사추세츠 공과대학, 구글 딥마인드, 아이비엠 인공지능연구센터 등과도 공동 연구 협약을 맺은 상태다.

조만간 미국 하버드대와 구글 딥마인드, 영국 케임브리지대 연구자 등을 초청한 국제 심포지엄도 잇따라 열 계획이다.

이상완 CNAI연구센터 소장은 “신경과학·인공지능 융합연구는 인간의 두뇌가 가진 무한한 잠재력을 기술의 영역으로 풀어내고 이를 AI로 이식해 그 수준을 한 단계 끌어올리는 출발점”이라며 “한국이 차세대 뇌 기반 AI 연구를 선도할 수 있도록 카이스트가 국제적 뇌 기반 AI의 허브 역할을 하겠다”고 말했다.

이종섭 기자 nomad@kyunghyang.com"
1056,IT_과학>모바일 | IT_과학>보안,2019/09/02,임지선 기자 vision@kyunghyang.com,LG전자 ‘AI 모터’ 프리미엄 드럼세탁기 판매국 확대,"ㆍ유럽 8개국에서 연말 30개국으로
ㆍIFA 전시…“옷감 보호 능력 향상”



LG전자가 ‘인공지능(AI) DD(Direct Drive)모터’가 탑재된 프리미엄 드럼세탁기(사진)의 판매 국가를 연말까지 30개국으로 대폭 늘려 유럽 프리미엄 세탁기 시장 공략에 속도를 낸다.

LG전자는 현재 영국, 프랑스, 독일 등 유럽 8개국에서 판매하는 이 제품을 네덜란드, 스위스, 핀란드 등에서도 순차적으로 선보이며 연말까지 30개국으로 늘릴 계획이라고 2일 밝혔다. 또 오는 6일부터 11일까지 독일 베를린에서 열리는 유럽 최대 가전 전시회 ‘IFA 2019’에 전시한다. 인공지능 DD모터를 적용한 LG전자 드럼세탁기는 인공지능이 옷의 재질을 분석해 소비자들에게 최적의 세탁방법을 제시한다. 예를 들어 고객들이 세탁을 시작하면 드럼세탁기가 옷의 무게를 감지하고 인공지능이 약 2만개의 빅데이터를 활용해 옷의 재질을 판단, 최적의 세탁방법을 선택해 옷을 세탁한다. 글로벌 인증기관인 인터텍의 실험결과, 인공지능 DD모터를 탑재한 드럼세탁기가 일반 드럼세탁기보다 옷감을 보호하는 능력이 18% 더 높게 나타났다고 LG전자는 밝혔다.

송대현 LG전자 H&A사업본부장(사장)은 “LG전자의 차별화된 핵심부품을 바탕으로 고객의 삶을 보다 편리하게 하는 의류관리 문화를 지속적으로 선도해 나갈 것”이라고 말했다.

임지선 기자 vision@kyunghyang.com"
1057,경제>자동차 | 경제>반도체 | 경제>유통,2019/08/29,,"LG그룹, AI·로봇·5G 등 성장엔진 키워 시장 주도권 확대","LG는 하반기에도 전자, 화학, 통신서비스 등 주력 사업군을 중심으로 시장 주도권을 확대하고 자동차부품, AI, 로봇 차세대 디스플레이, 5G 등 성장엔진 육성에 박차를 가할 계획이다.

LG전자는 올레드 TV, 프리미엄 가전 등 고부가가치 제품 경쟁력을 앞세워 수익성을 제고하고 자동차부품, AI, 로봇 등 성장 사업 분야에서 차별화된 경쟁력으로 본격적인 성과를 창출할 계획이다.

독자 개발한 ‘2세대 인공지능 알파9’ 프로세서를 적용한 올레드 TV를 확대하고 8K 올레드 TV 등 초프리미엄 제품을 선보여 글로벌 TV 시장을 지속적으로 선도해 나갈 계획이다.

세이프가드 발동 등으로 관세 장벽이 높아진 미국 시장 공략을 위해 테네시주에 세탁기 공장을 건설해 12월 초 본격적인 가동에 들어갔고 가전의 메카인 창원 공장을 스마트공장으로 조성하기 위해 2023년 완공을 목표로 총 6000억원을 투자하는 계획도 순조롭게 진행하고 있다.

LG디스플레이는 올 하반기 대형 OLED 시장을 확대하고 중소형 P-OLED(Plastic OLED)사업의 근본적 역량을 강화하는 한편 차별화된 상업용 및 자동차용 제품으로 새로운 시장을 발굴해 나갈 계획이다.

특히 대형 OLED의 기술 진입 장벽이 높아 한국을 제외한 다른 업체들이 양산단계에 진입하지 못하고 있는 만큼 OLED로 중국 같은 후발주자들과의 기술 격차 확대에 집중할 계획이다.

이를 위해 올 하반기부터 월 6만장(유리원판 투입 기준) 규모의 8.5세대 광저우 OLED 공장을 본격 가동한다. 광저우 공장이 가동될 경우 월 7만장 규모의 생산량을 월 13만장까지 끌어올릴 수 있다. 이를 통해 규모의 경제성을 확보함은 물론 원가 경쟁력 및 Fab 운영 효율성을 제고할 방침이다.

LG이노텍은 혁신 기술을 바탕으로 광학솔루션, 차량전장, 기판소재 분야에서 글로벌 소재부품 시장을 주도해 나간다는 전략이다. 특히 5G 및 4차 산업혁명이 가져올 패러다임 변화를 새로운 사업 기회로 만들어 나갈 계획이다.

광학솔루션사업은 카메라모듈 및 3D센싱모듈로 글로벌 일등 지위를 확고히 하는 동시에 자동차, AR·VR, 사물인터넷(IoT) 등으로 적용 영역을 빠르게 확대해 나가고 있다.

미래 성장동력으로 적극 육성 중인 차량전장사업은 전기차, 자율주행차 등에 적용되는 차세대 전장부품을 앞세워 시장 공략에 속도를 내고 있다. 기판소재사업은 5G, 폴더블폰, OLED 확대에 따른 초슬림, 고성능, 고집적화된 첨단 기판 제품을 통해 글로벌 시장에서의 우위를 지속적으로 확보해 나갈 계획이다.

LG생활건강은 궁중화장품 ‘후’와 자연·발효 화장품 브랜드 ‘숨’ 등 럭셔리 화장품 브랜드를 앞세워 해외시장 공략을 가속화할 계획이다."
1058,IT_과학>콘텐츠 | IT_과학>모바일 | 경제>유통,2019/08/21,구교형 기자 wassup01@kyunghyang.com,마이크가 4개…SK브로드밴드 ‘AI 2 셋톱박스’ 출시,"SK브로드밴드는 21일 고객 편의성과 기능을 강화한 ‘AI 2 셋톱박스’(사진)를 출시했다. SK브로드밴드는 이날 서울 중구 삼화타워에서 기자간담회를 열고 지난해 1월 선보인 AI 셋톱박스를 업그레이드했다고 밝혔다.

AI 2 셋톱박스에는 종전보다 2배 늘어난 4개의 마이크가 설치됐다. SK텔레콤에서 개발한 ‘빔포밍 기술’도 적용해 음성인식률을 높였다. 빔포밍 기술이란 사용자의 발화 위치를 찾아 발화된 음성만을 인식하고 그 외의 소리는 줄여서 없애는 기술이다. 음향에 민감한 고객들을 위해 음향을 좌우 2개 음성 채널로 분리해 입체감 있게 전달하는 스테레오 방식의 스피커도 탑재했다.

자사 IPTV인 ‘B tv’ 신규 서비스도 공개했다. 예비·초보 부모를 위한 임신·육아 관련 콘텐츠 ‘육아학교’가 대표적이다. 육아학교는 EBS와 함께 제작하고 아나운서 이지애·김정근씨 부부가 진행에 참여한 아이 건강 관련 오리지널 콘텐츠 800편 등 총 1500편을 무료로 제공한다.

또 SK브로드밴드는 IPTV 업계 최초로 구독형 정기배송 서비스 ‘B tv PICK’을 출시했다. 정기배송 서비스 업체들과 협업을 통해 B tv에서 간편하게 리모컨으로 상품을 주문할 수 있도록 한 것이다.

김혁 SK브로드밴드 세그먼트트라이브장은 “앞으로 B tv PICK 서비스 제휴사와 상품 구성을 더욱 확대할 계획”이라며 “스타트업과 중소기업이 B tv를 통해 새로운 판로를 확보할 수 있도록 지원함과 동시에 차별화 서비스로 키워 나갈 예정”이라고 말했다.

구교형 기자 wassup01@kyunghyang.com"
1059,IT_과학>과학 | 경제>자원 | 경제>무역,2019/08/21,박은하 기자 eunha999@kyunghyang.com,"홍남기 “혁신성장 확산에 내년 4조7000억원 투자”…AI, 5G 시장 여는데 초점","홍남기 부총리 겸 기획재정부 장관은 내년에 혁신성장의 확산을 위해 4조7000억원을 전략적으로 투자하겠다고 21일 밝혔다.

홍 부총리는 이날 수출입은행에서 연 경제활력대책회의 겸 혁신성장전략회의 모두발언에서 “내년에 데이터,·네트워크·인공지능(AI) 등 ‘DNA’ 분야에 1조7000억원, 시스템반도체·바이오헬스·미래차 등 3대 분야에 3조원 등 모두 4조7000억원을 투자할 예정”이라고 말했다. 그는 1단계로 혁신의 중심인 데이터·네트워크·AI 등 ‘DNA’ 분야 핵심인프라에 투자를 확대하고, 2단계로 3대 신산업인 시스템반도체·바이오헬스·미래차 분야에 대한 재정투자를 통해 전 산업으로 혁신을 확산하자는 것이라고 설명했다.

홍 부총리는 “중소기업 등이 AI 솔루션 등을 구입할 때 활용할 수 있는 AI 바우처 사업을 새로 도입하고, 5G 초기 시장 창출을 위해 노후 시설물의 디지털 트윈(Digital twin: 물리적인 사물과 동일하게 구현되는 가상 모델)을 구축하는 등 파급 효과가 큰 신규 사업을 추진할 것”이라고 말했다. 시스템반도체 전주기 연구개발과 테스트베드 구축, 의료데이터 중심병원 빅데이터 플랫폼 구축사업 등과 수소차·전기차용 배터리 기술개발 등 다른 산업으로 혁신을 확산할 수 있는 사업의 예로 꼽혔다.

홍 부총리는 이날 회의 마지막 안건인 에너지 효율 혁신 전략에 관해서는 “텔레비전, 냉장고 등 고효율 가전제품 19개 품목 구매가의 일부를 환급하고, 사업장이 자율적으로 제시한 에너지효율 개선 목표를 달성하면 에너지 의무진단 면제 등 혜택을 제공할 것”이라고 밝혔다. 홍 부총리는 “2030년까지 고효율 마이크로 그리드 산단을 20곳 조성하고 노후 아파트 단지 등의 에너지 성능을 개선하는 ‘에너지 리빌딩’ 시범마을도 구출하겠다”고 말했다. 그는 “한국전력, 가스공사 등 에너지 공급자에게 절감 목표를 부여하고, 목표량에 상응하는 효율 향상 투자를 의무화하는 등 인프라를 확충하겠다”며 “시장 연계형 연구개발(R&D)을 지원하고 에너지관리시스템 경쟁력을 높여 연관산업 생태계 조성도 추진하겠다”고 말했다.

홍 부총리는 “인재, 규제, 노동 3대 혁신기반을 강화해 혁신을 가속화하겠다”며 “2023년까지 AI 인재 등 20만명 이상의 혁신 인재를 육성하고 미래 예측에 기반을 둔 선제적 규제 혁파 로드맵을 전 부처로 확산하는 방안도 적극적으로 추진하겠다”고 말했다.

박은하 기자 eunha999@kyunghyang.com"
1060,지역>대구 | IT_과학>모바일 | 경제>경제일반,2019/08/11,곽희양 기자 huiyang@kyunghyang.com,“AI·빅데이터로 승객이 만족할 ‘적정 시간’ 내 탑승시키는 게 과제”,"ㆍ유승일 카카오모빌리티 인텔리전스 연구소장



택시를 타려는 이들의 요구는 ‘얼마나 빨리, 안전하게 목적지에 도착하느냐’다. 타다·마카롱택시·웨이고블루 등 새로운 서비스가 커져가는 이유도 여태껏 이 요구가 채워지지 못했기 때문이다. 플랫폼 업체들은 인공지능(AI)·빅데이터가 이 같은 ‘숙제’를 해결할 열쇠라고 본다. 운송시장이 지각변동을 일으키는 상황에서 어느 업체가 승자가 되느냐도 여기에 달렸다.

지난 6일 경기 성남시 분당구에 위치한 카카오모빌리티 본사 사옥에서 만난 유승일 모빌리티 인텔리전스 연구소장(34·사진)은 “배차 시스템과 내비게이션 길 안내 등 머신러닝을 이용한 기술이 업체들의 경쟁력을 좌우한다”고 말했다. 카카오모빌리티는 전국 26만8900명의 택시기사 중 24만여명, 승객 2200만명이 사용하는 호출앱 ‘카카오T’를 갖고 있다. 호출 장소, 이동 패턴, 운행 시간 등 거대한 양의 교통 데이터를 갖고 있다는 의미다. 이를 통한 카카오의 기술은 국내 모빌리티 플랫폼 기술을 대표한다고 봐도 무방할 정도다.

택시 플랫폼의 기본은 ‘내가 부르면 제때 택시가 온다’이다. 지난해 카카오 조사에 따르면 폭우가 내릴 때 택시를 타려는 손님은 평소보다 54% 늘지만, 빗길 사고에 대한 우려 때문에 택시기사는 평소보다 14% 줄어든다. 이 같은 수요와 공급의 불일치를 해결한다는 것이 플랫폼 업체가 줄곧 내건 홍보용 문구였다.

플랫폼 택시 자가용과 다른 시스템
AI 학습 통해 운전 패턴 파악 후
기사 성향·승객 상황 맞으면 배차
택시 호출 장소 세밀히 집어내고
빨리 도착하는 길 안내에 ‘중점’

이를 살펴보려면 보다 세밀하게 들여다봐야 한다. 택시를 불러 목적지에 도착하는 과정은 다음과 같은 5단계로 나눠볼 수 있다. ‘승객의 호출-기사 지정(배차)-승객 위치로 기사 이동-승객 탑승-운행-목적지 도착’이다.

플랫폼 업체는 기사와 승객의 위치를 파악한다. 이들이 가진 스마트폰은 위성위치확인시스템(GPS) 신호를 플랫폼 업체 서버에 보내준다. 하지만 GPS로는 미터(m) 단위의 오차가 생긴다. 이를 줄이기 위해 LTE(4G) 신호 패턴 비교, 컴퓨터 비전 정보 등이 더해진다.

승객이 앱으로 택시를 호출(콜)하면, 플랫폼 업체는 승객에게 ‘가장 빨리 도착할 기사’를 추린다. 차량을 배정(배차)하는 것이다. 단순히 승객과 가까운 장소에 있는 기사에게 배차가 되는 건 아니다. 승객을 태울 장소 주변에 길이 막히지는 않는지, 해당 장소로 기사가 가고 싶어 하는지 등도 함께 고려된다.



예를 들어 장거리 운행보다는 단거리 반복 운행을 선호하는 기사가 있다. 다리를 건너 서울 강북 지역으로 이동하기보다는 강남 일대에서 손님을 태우길 선호하는 기사도 있다. 또 교대 근무를 위해 곧 차고지로 돌아가야 하는 경우도 있다. 평소 기사들의 운전 패턴을 AI에 학습시키면, AI가 기사들의 성향에 맞게 배차를 하는 것이다. 이에 비해 길거리 축구 응원이나 집회로 길이 막히는지를 고려하는 건 쉬운 기술에 속한다.

승객의 상황도 고려해야 한다. 출근시간에 호출한 택시가 10분 뒤 도착한다면 승객은 앱에서 ‘호출 취소’ 버튼을 누른다. 반면 새벽 1시에 호출한 택시가 10분 뒤 도착하더라도 승객은 택시를 기다린다. 또 대로변에서 택시를 부른 승객은 택시 도착시간이 길어지면 호출을 취소하지만, 대로 안쪽 골목길의 술집 앞에서 택시를 부르는 경우 쉽사리 호출을 취소하지 않는다. 일반택시보다 비싼 택시를 호출한 승객은 ‘택시를 기다리는 시간’에 더 민감하게 반응하기도 한다.

유 소장은 “승객이 ‘호출 취소’ 버튼을 누르지 않는 ‘적정 시간’이 얼마인지를 상황별로 산출해내는 게 AI와 빅데이터를 통한 기술”이라며 “이 ‘적정 시간’을 최대한으로 줄이는 게 과제”라고 말했다.

이후에는 기사가 승객을 태우러 간다. 여기에선 택시를 부르는 장소(point of interest·POI)를 세밀하게 집어내는 내비게이션 기술이 중요하다. 단순히 ‘아파트 몇 동 앞’이 아니라 해당 아파트의 출입문이 서쪽에 있는지, 동쪽에 있는지 등 보다 더 구체적으로 내비게이션에 표시돼야 한다. 이를 위해서는 새로 생긴 건물·도로나 상점 정보가 지속적으로 업데이트돼야 한다.

이 단계에서 서비스 형태가 다양해질 수도 있다. 합승 서비스인 ‘우버 풀’이나 ‘디디추싱’의 일부 상품의 경우 손님에게 “탑승 위치로 이동해주세요”라고 요구하는 대신 요금을 깎아준다.

승객이 택시를 탄 이후에는 기사가 얼마나 친절한지, 또 차량이 깨끗한지가 중요해진다. 웨이고블루 등 신규 서비스의 인기 요인 중 하나가 담배냄새 나지 않는 차량, 불필요한 말을 건네지 않는 기사라는 점이다. 공기청정기와 스마트폰 충전 잭이 구비돼 있기도 하다. 하지만 이게 전부는 아니다. 자가용에 적용되는 내비게이션은 대로 등 운전하기 편한 길 안내에 중점을 둔다. 반면 택시 내비게이션은 골목길처럼 운전은 다소 불편하더라도 빨리 도착하는 길 안내에 초점을 맞춘다.

유 소장은 “작게 보면 승객이 호출한 뒤 탑승까지 걸리는 시간을 줄이는 것이, 크게 보면 호출 후 목적지 도착까지 걸리는 시간을 줄이는 게 기술적인 목표”라며 “이는 카카오뿐 아니라 모든 모빌리티 플랫폼 업체의 과제”라고 말했다.

이 같은 일련의 과정은 택시호출뿐 아니라 음식배달, 전기자전거 대여와 대리운전 등에도 유사하게 적용된다. 예를 들어 손님이 주문한 음식이 완성되는 시간에 맞춰 배달원을 식당에 보내고, 배달원을 배달 장소로 길 안내하는 것은 이와 비슷하다. 택시 플랫폼이 음식배달과 대리운전은 물론 향후 모든 이동 서비스로 확장될 수 있다는 의미다. 유 소장은 “현재의 플랫폼 택시 운행 과정의 각 단계를 어떻게 고도화하느냐에 따라 새로운 서비스 모델이 탄생할 수 있다”고 말했다.

곽희양 기자 huiyang@kyunghyang.com"
