,0,1,2,3,4
26,지역>전남 | 국제>일본,2011/01/10,,흑두루미 AI 초비상… 일본 감염지서 이동 순천만 찾아와 월동,"10일 전남 순천만이 들썩였다.

국내 최대 흑두루미(천연기념물 제228호) 월동 서식처인 이곳에 역대 최다인 525마리의 흑두루미가 찾아왔기 때문이다. 하지만 기쁨도 잠시. 순천시가 바싹 긴장했다.

전국적으로 확산되고 있는 조류인플루엔자(AI) 때문이었다. 순천시는 이날 흑두루미 보호를 위해 생태 관찰을 강화하고, 인접한 농가나 축사와의 거리를 유지하면서 흑두루미들의 안정적인 ‘먹이터’와 ‘서식처’를 확보하고 있다.

특히 AI 감염 경로가 일본 이즈미 흑두루미 이동 경로로 밝혀짐에 따라 순천만의 비상이 더욱 강화됐다.

그간 국내외 조류 관련 단체들은 “이즈미에 전염병이 돌면 세계 두루미가 멸종한다”며 인공적 먹이 주기를 중단하고 서식지를 분산할 것을 이즈미시에 촉구해왔다.

한편 순천시는 AI 차단을 위해 순천만 농경지와 탐방로 100㏊에 대해 부분적으로 출입을 통제하고 있다.

<나영석 기자>"
27,지역>충남 | 지역>전북 | 사회>환경,2011/01/09,,엎친 데 덮친 AI… 닭 등 살처분 40만마리 육박,"ㆍ확진농가 10㎞ 이내 140개 농가 ‘발동동’

조류인플루엔자(AI)도 지금까지 총 7개 농장에서 발생하는 등 급속한 확산 조짐을 보이고 있다. 특히 호남과 충남 지역에서 집중적으로 발생하고 있다. 9일 전남 영암군 시종면 오리농장 3곳에서 고병원성 AI가 잇따라 확인됐다. 이 지역은 지난 7일 다른 오리농장이 AI 판정을 받아 방역당국이 인근 4개 농장 오리 8만4000여마리를 살처분하는 조치를 취했지만 AI의 확산을 막진 못했다.

특히 이날 AI 확진 판정을 받은 농장으로부터 반경 3㎞ 이내의 위험지역에는 12개 농가가 닭과 오리 20만여마리를 키우고 있으며 경계지역인 반경 10㎞ 이내에는 140개 농가가 닭과 오리 333만마리를 사육하고 있어 주변 농가의 불안감이 커지고 있다. 전남지역에서는 2008년에도 고병원성 AI로 인해 74만마리를 매몰 처분해 69억원의 피해가 발생했다.

앞서 8일에는 충남 아산시 음봉면의 닭농장에서도 AI가 발생했다. 이에 따라 AI는 지금까지 모두 20건의 의심신고가 접수돼 이 가운데 충남 천안·아산, 전북 익산, 전남 영암 등 3개 시·도, 4개 시·군의 7곳이 확진 판정을 받았고 음성 판정은 단 1건에 불과하다. 전남 구례·함평·나주, 충남 서천, 경기 안성 등에서 접수된 나머지 12건의 의심신고는 현재 정밀검사 중이다.

AI로 인해 현재까지 닭 21만2000마리, 오리 18만4600마리 등 39만6600마리가 살처분됐다.

<김준기 기자 jkkim@kyunghyang.com>

[뉴스 라운드업] 가축전염병-AI에서 구제역까지
[시사 Timeline] 구제역, 언제 어디서 발생했나
[구정은의 ‘오들오들매거진’] ‘전염병’ 그 흉흉한 역사"
28,지역>충남 | 지역>전북 | 지역>경남,2011/01/08,김다슬,“올 게 왔다” 호남지역은 AI 초비상,"구제역 청정지역인 호남에 조류인플루엔자(AI) 초비상이 걸렸다. 전남 영암 오리농가에서 고병원성 AI 감염이 확인됐고, 구례·함평·영암·나주 등에서 의심신고가 줄을 잇고 있다.
농림수산식품부는 7일 “전남 영암 시종면 육용오리 농가의 집단폐사 원인이 고병원성 AI 때문인 것으로 확인됐다”고 밝혔다. 전남 지역에서 고병원성 AI가 발생한 것은 2008년 이후 2년 만이다. 이 외에도 구례·영암의 육용오리 농가, 함평·나주 종오리 농가, 나주 육용오리 농가 2곳 등에서도 AI 정밀검사가 진행되고 있다.
또 충남 아산의 농가에서도 닭이 집단폐사했다는 의심신고가 접수됐다.
고병원성 AI가 확인된 영암 농가는 지난달 말부터 최근까지 오리 1만4500마리 중 4500마리가 폐사했다. 발생농가와 반경 500m 안 3개 농가의 오리 8만4400마리는 고병원성 AI 가능성이 높아지자 선제적 예방차원에서 지난 5일 모두 살처분된 상태다. 이로써 AI 판정은 충남 천안, 전북 익산 농가를 포함해 12개 농가로 늘었고, 29만8688마리가 살처분됐다.
당국이 AI 발생농가 반경 10㎞에 방역대를 설정하는 등 초동방역에 총력을 기울이고 있지만 확산 우려가 커지고 있다. 영암 발생농가의 반경 3㎞ 이내에는 10개 농가에서 28만4000마리를 기르고 있고, 반경 10㎞ 이내에는 118개 농가에서 265만마리를 사육 중이다. 의심신고가 폐사시점보다 1주일이나 늦은데다, 의심신고된 구례 농가와 같은 부화장에서 오리를 들여온 사실도 확인됐다.
농식품부는 7개 시·도, 101개 종오리 농가에 AI 일제검사를 진행하고 있다. 또 농산물품질관리원에서는 닭·오리 도축장 52곳에 대해 차량 소독을 실시하고 가금류 전용 운반차량을 지정했다. 이와 함께 군 소독차량을 동원해 14개 시·도 주요 철새도래지 41곳에 소독을 실시하고 있다.
한편 구제역으로 107만여마리의 소·돼지가 살처분된 가운데 아직까지 소비자가격은 큰 변동이 없는 상태다. 그러나 설 대목이 한 달이 채 남지 않아 수급 불안 우려도 나온다. 6일 현재 한우 소비자가격은 500g당 3만6160원, 돼지는 7522원으로 전날에 비해 각각 9.9% 상승, 10.8% 하락하는 등 불안한 모습이다. 다만 지난해 1월과 비교하면 비슷한 수준이다.
농식품부 곽범국 식품유통정책관은 “쇠고기의 경우 설 성수기까지는 가격이 상승하겠지만 돼지고기는 출하량이 감소했음에도 소비 위축으로 소비자가격은 오히려 감소해 큰 폭의 상승이 없을 것”이라고 전망했다.
한편 롯데마트가 미국산 갈비, 이른바 ‘통큰갈비’를 판매하기로 한 데 대해 한우협회는 “구제역이 국가재난 수준인 상황에서 불난 집에 부채질하는 이해할 수 없는 처사”라며 “롯데마트 불매운동을 할 것”이라고 밝혔다.
낙농육우협회도 “대한민국 무소불위의 시장권력을 활용한 폭거이며, 기업윤리를 내팽개친 교묘한 상술”이라고 비난했다.
김다슬 기자"
29,사회>환경 | 지역>충남 | 지역>전북,2011/01/07,"박용근,김다슬",구제역 재앙 / 전남·북은 ‘AI 공포’… 의심신고 잇따라,"현재까지 구제역 청청지역으로 남아 있는 전남·북은 조류 인플루엔자(AI)로 뒤숭숭하다. 지난해 말 전북 익산 등지에서 AI가 확인된 데 이어 6일에는 의심신고가 잇따랐다.
농림수산식품부는 이날 “전남 영암 시종면·구례 용방면 육용오리 농가와 함평 월아면 종오리 농가에서 AI 의심신고가 접수됐다”고 밝혔다. 각 농가는 오리 1만4500·1만2000·1만3000마리를 사육하고 있다. 영암 농가의 경우 예방차원에서 해당 농가와 500m 내에 위치한 4개 농가의 오리 등 총 9만8400마리가 살처분됐다. 정밀검사 결과는 7일쯤 발표될 예정이나 고병원성 AI 가능성이 높은 것으로 알려졌다. 구례 농가는 4730마리가 폐사했으며, 함평 농가는 산란율 저하 등 의심증상을 보여 정밀검사 중이다.
앞서 지난해 말 전북 익산과 충남 천안지역 닭과 오리 농장에서 발병한 AI는 겨울철새가 바이러스를 옮긴 것으로 결론났다. 검사 결과 이들 지역의 AI 염기서열은 지난해 11월 말 익산 만경강(청둥오리)과 충남 서산 천수만(수리부엉이) 등에서 확인된 AI 바이러스와 같았다.
국립수의과학검역원은 “이들을 비교 분석한 결과 염기서열이 99.7% 일치해 거의 동일한 바이러스로 볼 수 있다”며 “발생일 등까지 감안하면 야생조류가 옮긴 것으로 추정된다”고 설명했다. 또 “이들 사례는 2009~2010년 몽골과 러시아 등지에서 AI에 감염된 채 발견된 야생조류의 염기서열과도 99% 이상 같아 겨울철새 이동 경로와도 맞아떨어진다”고 밝혔다. 고병원성 AI에 감염된 야생조류 발견은 물론 이와 동일한 바이러스가 가금류 농장에서 검출된 것은 국내 처음이다.
전북도 박태욱 동물방역담당은 “AI가 창궐했던 2006년과 2008년 조사에서는 염기서열이 안 나와 겨울철새가 진원지인 것으로 추정만 했었다”면서 “야생조류가 유력한 발병 원인으로 지목된 만큼 가금류 농장은 그물망을 쳐 철새 접근을 차단하고 소독을 강화하는 등 AI 확산 방지에 주력할 것”이라고 말했다.
박용근.김다슬 기자"
30,지역>충남 | 지역>전북 | 지역>경남,2011/01/07,,“올 게 왔다” 호남지역은 AI 초비상,"ㆍ영암 고병원성 확인… 구례·함평·나주 등 의심신고
ㆍ구제역 소·돼지 살처분 계속 늘어 설 대목 수급 우려

구제역 청정지역인 호남에 조류인플루엔자(AI) 초비상이 걸렸다. 전남 영암 오리농가에서 고병원성 AI 감염이 확인됐고, 구례·함평·영암·나주 등에서 의심신고가 줄을 잇고 있다.

농림수산식품부는 7일 “전남 영암 시종면 육용오리 농가의 집단폐사 원인이 고병원성 AI 때문인 것으로 확인됐다”고 밝혔다. 전남 지역에서 고병원성 AI가 발생한 것은 2008년 이후 2년 만이다. 이 외에도 구례·영암의 육용오리 농가, 함평·나주 종오리 농가, 나주 육용오리 농가 2곳 등에서도 AI 정밀검사가 진행되고 있다.

또 충남 아산의 농가에서도 닭이 집단폐사했다는 의심신고가 접수됐다.

고병원성 AI가 확인된 영암 농가는 지난달 말부터 최근까지 오리 1만4500마리 중 4500마리가 폐사했다. 발생농가와 반경 500m 안 3개 농가의 오리 8만4400마리는 고병원성 AI 가능성이 높아지자 선제적 예방차원에서 지난 5일 모두 살처분된 상태다. 이로써 AI 판정은 충남 천안, 전북 익산 농가를 포함해 12개 농가로 늘었고, 29만8688마리가 살처분됐다.

당국이 AI 발생농가 반경 10㎞에 방역대를 설정하는 등 초동방역에 총력을 기울이고 있지만 확산 우려가 커지고 있다. 영암 발생농가의 반경 3㎞ 이내에는 10개 농가에서 28만4000마리를 기르고 있고, 반경 10㎞ 이내에는 118개 농가에서 265만마리를 사육 중이다. 의심신고가 폐사시점보다 1주일이나 늦은데다, 의심신고된 구례 농가와 같은 부화장에서 오리를 들여온 사실도 확인됐다.

농식품부는 7개 시·도, 101개 종오리 농가에 AI 일제검사를 진행하고 있다. 또 농산물품질관리원에서는 닭·오리 도축장 52곳에 대해 차량 소독을 실시하고 가금류 전용 운반차량을 지정했다. 이와 함께 군 소독차량을 동원해 14개 시·도 주요 철새도래지 41곳에 소독을 실시하고 있다.

한편 구제역으로 107만여마리의 소·돼지가 살처분된 가운데 아직까지 소비자가격은 큰 변동이 없는 상태다. 그러나 설 대목이 한 달이 채 남지 않아 수급 불안 우려도 나온다. 6일 현재 한우 소비자가격은 500g당 3만6160원, 돼지는 7522원으로 전날에 비해 각각 9.9% 상승, 10.8% 하락하는 등 불안한 모습이다. 다만 지난해 1월과 비교하면 비슷한 수준이다.

농식품부 곽범국 식품유통정책관은 “쇠고기의 경우 설 성수기까지는 가격이 상승하겠지만 돼지고기는 출하량이 감소했음에도 소비 위축으로 소비자가격은 오히려 감소해 큰 폭의 상승이 없을 것”이라고 전망했다.

한편 롯데마트가 미국산 갈비, 이른바 ‘통큰갈비’를 판매하기로 한 데 대해 한우협회는 “구제역이 국가재난 수준인 상황에서 불난 집에 부채질하는 이해할 수 없는 처사”라며 “롯데마트 불매운동을 할 것”이라고 밝혔다.

낙농육우협회도 “대한민국 무소불위의 시장권력을 활용한 폭거이며, 기업윤리를 내팽개친 교묘한 상술”이라고 비난했다.

<김다슬 기자 amorfati@kyunghyang.com>"
31,사회>환경 | 지역>충남 | 지역>전북,2011/01/06,,전남·북은 ‘AI 공포’… 의심신고 잇따라,"ㆍ철새에 의한 감염 추정

현재까지 구제역 청청지역으로 남아 있는 전남·북은 조류 인플루엔자(AI)로 뒤숭숭하다. 지난해 말 전북 익산 등지에서 AI가 확인된 데 이어 6일에는 의심신고가 잇따랐다.

농림수산식품부는 이날 “전남 영암 시종면·구례 용방면 육용오리 농가와 함평 월아면 종오리 농가에서 AI 의심신고가 접수됐다”고 밝혔다. 각 농가는 오리 1만4500·1만2000·1만3000마리를 사육하고 있다. 영암 농가의 경우 예방차원에서 해당 농가와 500m 내에 위치한 4개 농가의 오리 등 총 9만8400마리가 살처분됐다. 정밀검사 결과는 7일쯤 발표될 예정이나 고병원성 AI 가능성이 높은 것으로 알려졌다. 구례 농가는 4730마리가 폐사했으며, 함평 농가는 산란율 저하 등 의심증상을 보여 정밀검사 중이다.

앞서 지난해 말 전북 익산과 충남 천안지역 닭과 오리 농장에서 발병한 AI는 겨울철새가 바이러스를 옮긴 것으로 결론났다. 검사 결과 이들 지역의 AI 염기서열은 지난해 11월 말 익산 만경강(청둥오리)과 충남 서산 천수만(수리부엉이) 등에서 확인된 AI 바이러스와 같았다.

국립수의과학검역원은 “이들을 비교 분석한 결과 염기서열이 99.7% 일치해 거의 동일한 바이러스로 볼 수 있다”며 “발생일 등까지 감안하면 야생조류가 옮긴 것으로 추정된다”고 설명했다. 또 “이들 사례는 2009~2010년 몽골과 러시아 등지에서 AI에 감염된 채 발견된 야생조류의 염기서열과도 99% 이상 같아 겨울철새 이동 경로와도 맞아떨어진다”고 밝혔다. 고병원성 AI에 감염된 야생조류 발견은 물론 이와 동일한 바이러스가 가금류 농장에서 검출된 것은 국내 처음이다.

전북도 박태욱 동물방역담당은 “AI가 창궐했던 2006년과 2008년 조사에서는 염기서열이 안 나와 겨울철새가 진원지인 것으로 추정만 했었다”면서 “야생조류가 유력한 발병 원인으로 지목된 만큼 가금류 농장은 그물망을 쳐 철새 접근을 차단하고 소독을 강화하는 등 AI 확산 방지에 주력할 것”이라고 말했다.

<박용근·김다슬 기자>"
32,지역>충남 | 지역>전북 | 지역>충북,2011/01/01,"김다슬,백승목","AI, 2년만에 습격 ‘안전지대’ 없다","구제역에 조류인플루엔자(AI)까지. 전국이 가축전염병으로 허덕이고 있다. 구제역과 달리 AI는 사람에게도 감염되는 ‘인수공통’ 전염병이어서 긴장감은 더욱 높아지고 있다. 구제역은 최대 한우산지인 경주까지 덮치는 등 속수무책인 상황이다.
국내에서 AI가 발생한 것은 2008년 4~5월 이후 2년여 만이다. 지난 31일 현재까지는 천안·익산 농가에 국한돼 있지만 확산 가능성이 높다. 이상길 농식품부 식품산업정책실장은 “AI에 감염된 야생조류 배설물이 차량, 사람 등에 묻어 퍼질 수 있기 때문에 전국적으로 안전한 지역은 없다”고 말했다. 최근 전북 만경강, 충남 천수만, 전남 해남에 이어 경남 사천 용현면의 청둥오리에서도 AI 바이러스가 검출됐다. 바이러스 잠복기간은 최대 21일이다. 이미 천안 종오리 농가에서 알을 사 부화장으로 옮긴 차량이 다른 농가도 출입했고, 사료·약품 차량 등도 지역내 농가를 방문한 사실 등이 확인돼 어디까지 확산될지 가늠하기 힘든 상황이다.
살처분은 발생 농가의 500m 범위 내에서 실시하지만 확대될 가능성이 있다. 2008년에는 닭 3㎞(위험지역), 오리 10㎞(경계지역)까지 살처분했다. 익산 농가 인근에는 국내 최대 닭고기 생산업체인 하림의 계열 농가가 밀집해있어 확산시 큰 타격을 입게 된다.
현재 우리나라에는 양계농가 3537곳에서 닭 1억4099만마리, 오리농가 5277곳에서 1273만마리를 사육하고 있다. AI는 인수공통 전염병이지만 사람에게 전염될 가능성은 희박하다는 것이 농식품부의 설명이다. 이상길 실장은 “감염된 고기는 시중에 유통될 가능성이 거의 없으며 익혀 먹으면 문제가 없다”고 말했다. 조류인플루엔자는 70도 이상으로 끓이면 30분, 80도 이상에서는 1분이 지나면 바이러스가 소멸된다.
현재 세계보건기구(WHO)에 보고된 중증 인체AI 감염 사례는 2003~2009년까지 447명이며 이중 263명이 사망했다. 이 실장은 “사망자 발생지는 아제르바이젠, 방글라데시, 콜롬비아 등 의료체계가 열악한 데다, 우리와는 사육 행태가 다르다”며 “우리나라에서 발생한 AI 바이러스 타입은 아직까지 사람에게 감염된 사례가 없다”고 말했다.
구제역은 이날 경북 경주·영천, 경기 남양주, 강원 횡성에서도 잇따라 확인됐다. 경주는 전국 최대 한우 생산지(사육두수 6만5234마리, 젖소·육우 제외 전국 한우의 2.4%)다. 최삼호 경주축협조합장은 “구제역이 확산되면 축산업 비중이 높은 경주 경제에 악영향을 줄 수 있다”고 말했다. 정부는 횡성과 경주, 남양주, 영천 한우농가에도 백신을 접종키로 했다. 이에 따라 백신 접종대상은 18개 시·군 농가로 늘었다.
김다슬.백승목 기자"
33,지역>충남 | 지역>전북 | 사회>환경,2011/01/01,김다슬,천안·익산 AI ‘고병원성’ 확진 - 최대 한우산지 경주도 구제역,"충남 천안, 전북 익산의 조류인플루엔자(AI) 의심신고가 고병원성 AI로 판정됐다. 구제역은 최대 한우산지인 경북 경주까지 번졌다. 구제역에 AI까지 겹치는 가축전염병 확산으로 방역당국은 초비상 상태다.
| 관련기사 9면
농림수산식품부는 31일 “충남 천안 풍세면 종오리농장과 전북 익산 망성면 종계장에서 접수된 AI 의심신고가 정밀검사 결과 고병원성 AI로 판정됐다”고 밝혔다.
농식품부는 발생농가 반경 3㎞ 안을 위험지역으로, 3~10㎞ 이내를 경계지역으로 설정해 가금류에 대한 이동제한 조치 등 긴급방역을 실시하고 있다. 또 AI 위기경보를 ‘관심’에서 ‘주의’로 격상하고, AI 방역대책본부를 설치했다. 방역당국은 앞서 천안 및 익산 농가의 오리와 닭 10만여마리를 모두 살처분·매몰했다.
AI는 닭, 칠면조, 오리 등 가금류에서 발생하는 급성 전염병으로, 고병원성은 제1종 가축전염병으로 분류돼 있다. 가금 농가에 고병원성 AI가 발생하면 구제역과 마찬가지로 세계동물보건기구(OIE)의 청정국 지위를 잃게 되며 열처리를 하지 않은 가금류에 대한 수출도 중단된다. 이상길 농식품부 식품산업정책실장은 “AI는 사람에게도 감염되지만 우리나라에서 감염된 사례는 없었으며 시중에 유통되는 닭·오리고기, 계란 등은 익혀 먹으면 안전하다”고 말했다.
구제역 확산세도 멈추지 않고 있다. 이날 국내 최대 한우산지인 경주를 비롯해 경북 영천·경기 남양주 한우농가, 횡성 돼지농가에서도 잇따라 구제역이 확인됐다. 이로써 구제역은 5개 시·도, 32개 시·군으로 늘었다. 살처분 수는 2385개 농가, 58만456마리로 집계됐다. 정부는 구제역의 추가 확산을 막기 위해 횡성, 경주, 남양주, 영천에도 예방백신을 접종하기로 해 대상지역은 18개 지역으로 확대됐다.
김다슬 기자"
34,지역>충남 | 지역>전북 | 사회>환경,2010/12/31,,천안·익산 AI ‘고병원성’ 확진,"ㆍ최대 한우산지 경주도 구제역

충남 천안, 전북 익산의 조류인플루엔자(AI) 의심신고가 고병원성 AI로 판정됐다. 구제역은 최대 한우산지인 경북 경주까지 번졌다. 구제역에 AI까지 겹치는 가축전염병 확산으로 방역당국은 초비상 상태다.

농림수산식품부는 31일 “충남 천안 풍세면 종오리농장과 전북 익산 망성면 종계장에서 접수된 AI 의심신고가 정밀검사 결과 고병원성 AI로 판정됐다”고 밝혔다.

농식품부는 발생농가 반경 3㎞ 안을 위험지역으로, 3~10㎞ 이내를 경계지역으로 설정해 가금류에 대한 이동제한 조치 등 긴급방역을 실시하고 있다. 또 AI 위기경보를 ‘관심’에서 ‘주의’로 격상하고, AI 방역대책본부를 설치했다. 방역당국은 앞서 천안 및 익산 농가의 오리와 닭 10만여마리를 모두 살처분·매몰했다.

AI는 닭, 칠면조, 오리 등 가금류에서 발생하는 급성 전염병으로, 고병원성은 제1종 가축전염병으로 분류돼 있다. 가금 농가에 고병원성 AI가 발생하면 구제역과 마찬가지로 세계동물보건기구(OIE)의 청정국 지위를 잃게 되며 열처리를 하지 않은 가금류에 대한 수출도 중단된다. 이상길 농식품부 식품산업정책실장은 “AI는 사람에게도 감염되지만 우리나라에서 감염된 사례는 없었으며 시중에 유통되는 닭·오리고기, 계란 등은 익혀 먹으면 안전하다”고 말했다.

구제역 확산세도 멈추지 않고 있다. 이날 국내 최대 한우산지인 경주를 비롯해 경북 영천·경기 남양주 한우농가, 횡성 돼지농가에서도 잇따라 구제역이 확인됐다. 이로써 구제역은 5개 시·도, 32개 시·군으로 늘었다. 살처분 수는 2385개 농가, 58만456마리로 집계됐다. 정부는 구제역의 추가 확산을 막기 위해 횡성, 경주, 남양주, 영천에도 예방백신을 접종하기로 해 대상지역은 18개 지역으로 확대됐다.

<김다슬 기자 amorfati@kyunghyang.com>"
35,지역>충남 | 사회>환경 | 지역>전북,2010/12/31,김다슬,구제역.AI 초비상 / AI 양성 가능성 높아 세밑 ‘방역 대란’,"·천안.익산서 의심신고
방역 당국에 초비상이 걸렸다. 구제역 방역도 허겁지겁하는 상황에서 29일 농가 2곳의 조류 인플루엔자(AI) 의심신고가 양성일 가능성이 높아진 데 따른 것이다. 충남 천안 종오리 농가와, 전북 익산 종계장의 AI 정밀검사 결과가 양성으로 판정될 경우 가축전염병은 경남·전남·제주를 제외한 전국에 창궐하게 된다.
농림수산식품부 이상길 식품산업정책실장은 30일 “AI 의심신고가 접수된 충남 천안 종오리 농가에서는 고병원성 유전자형인 H5가 검출됐고, 전북 익산 종계장에서도 500마리가 폐사하는 등 사전 조사결과 고병원성 AI일 가능성이 높다”고 밝혔다. 1차 검사 결과는 31일 오전쯤 나올 예정이지만 정확한 바이러스 타입을 알기 위해서는 유전자 염기서열을 규명해야 하기 때문에 최종 진단까지 2주일 정도 걸린다.
방역 당국은 AI 가능성이 높은 두 농가에 예방적 살처분을 실시했다. 천안 농가에서는 오리 1만700마리가 살처분됐으며, 익산에서는 의심신고 농가의 닭 1만7000마리와 이 농가에서 닭을 사간 인근 농가의 닭까지 총 10만7000여마리가 살처분됐다. 이들 농가 주변 500m 내에 다른 가금농가는 없다. 이상길 실장은 “의심 농가의 계란이 부화돼 나간 것은 없다고 하더라도 달걀에 분뇨나 분비물이 묻어 감염될 수가 있기 때문에 부화장에서 소독조치를 안했다면 2차 감염이 우려돼 달걀도 폐기한다”고 말했다.
이들 농가의 의심신고가 고병원성으로 판정되면 대규모의 살처분이 이뤄질 가능성도 있다. 특히 익산 농가 인근 1㎞에는 국내 최대 닭고기 생산업체인 하림 공장과 양계장이 자리잡고 있다.
농가발생지로부터 반경 500m 이내에 살처분이 원칙이지만 2008년 AI 당시는 확산 속도가 빨라 3㎞까지 범위가 확대됐다. 충남 지역에는 2003년 12월~2004년 4월에 AI가 발생해 121곳 농가, 98만2000마리의 가금류가 살처분됐고, 2007년 1~3월에도 85곳 농가 96만5000마리가 살처분됐다.
AI로 판정된다면 인근 철새를 통해 옮겼을 가능성이 큰 것으로 추정된다. 익산은 만경강과 가깝고, 천안은 철새도래지인 풍세천과는 1㎞ 거리에 있다.
구제역 확산 방지에 방역인력이 총동원된 상황에서 고병원성 AI까지 추가비상이 걸릴 경우 방역인력 부족에 직면할 수도 있다. 이 실장은 “오히려 전국적으로 방역에 전념할 수 있다고 본다”고 말했다.
AI는 조류 급성전염병으로 감염된 닭이나 칠면조는 100% 가까운 치사율을 보이지만 오리에서는 증상이 나타나지 않을 수도 있다. 또 혈청아형(subtype)이 144종이나 되고 변이도 쉬운 데다 최대 잠복기가 21일 정도로 길다. 드물지만 인체에도 감염돼 위험도가 매우 높은 가축전염병 가운데 하나다.
한편 이날 강원도 홍천 남면 유치리의 돼지농가에서도 추가로 구제역이 확인됐으며 경북 영천·경주 한우농가에서도 의심신고가 접수됐다. 살처분 규모는 54만9783마리로 늘었다. 농식품부는 중앙재난안전대책본부가 꾸려진 후 전국적인 방역망이 설치됨에 따라 추가적으로 1000~1200명의 인력이 더 필요한 것으로 집계했다.
이날 육군은 병력 3360명과 장비 등을 추가 지원했다. 육군 관계자는 “구제역을 국민의 재산과 건강을 위협하는 비군사적 위협의 일종으로 간주해 지원하기로 했다”고 말했다.
김다슬 기자"
36,경제>금융_재테크 | 지역>충남 | 지역>충북,2010/12/31,이호준,"구제역.AI 초비상 / 금융위, 구제역 농가 최대 3억 특례보증","금융위원회는 30일 농협중앙회 등과 함께 구제역 피해농가의 복구 및 경영안정 지원을 위해 1인당 최대 3억원의 농림수산업자 신용보증기금 특례보증을 실시한다고 밝혔다.
현재 가축매몰 농가 등에는 가축 시세의 전액을 국비로 지원하는 살처분보상금과 평균생계비의 3~6개월분을 국비와 지방비로 지원하고 있다. 이 같은 재정지원에 더해 특례보증을 통해 구제역 피해농가의 생활 안정을 도모한다는 게 금융위의 설명이다. 금융위 관계자는 “살처분 보상금은 50%만 먼저 지급하고 나머지 절반을 지급받는데 6~7개월이 소요될 것으로 예상된다”면서 “이 기간 동안 긴급하게 자금이 필요한 농가가 앞으로 받을 살처분보상금을 담보로 대출받는 형식”이라고 설명했다. 지원대상은 가축매몰 농가 및 이동제한지역 농가이며 피해액 범위 내에서 농협중앙회 및 지역 농·축협에서 가구당 최대 3억원을 대출받을 수 있다. 총 대출규모는 2000억원이다. 농림수산업자 신용보증기금이 가축매몰 농가에 대해 전액보증하고, 이동제한 농가는 85%의 부분보증을 제공한다.
이호준 기자"
37,지역>전남 | 사회>환경 | 지역>전북,2010/12/31,,"AI여파, 순천만 철새 서식지도 부분 통제","조류 인플루엔자(AI) 여파로 국내 최대 흑두루미(천연기념물 제228호) 도래지 전남 순천만의 철새 서식지에 대한 출입이 부분 통제된다.

순천시는 새해 1월 1일부터 순천만을 AI로부터 보호하고, 사람과 철새 서식지의 안정적 유지를 위해 조류 인플루엔자가 안정될 때까지 순천만자연생태공원내 철새 서식지 출입을 부분 통제한다고 31일 밝혔다.

시는 1차로 순천만 자연생태 공원내 대대포구~내륙습지 구간 3km와 주변 농경지 100ha에 대한 출입을 통제키로 했다

순천시는 올 겨울 들어 전북 익산과 충남 서산, 인접 해남에서까지 야생 조류에서 고병원성 조류 인플루엔자가 검출되는 등 긴장감이 어느때보다 높아지고 있어 순천만에 AI차단을 위해 이같은 조치를 내렸다고 설명했다.

시는 또 세계 최대 흑두루미 월동지 일본 가고시마현 이즈미시에서 고병원성 조류인플루엔자가 발병 흑두루미 14마리와 재두루미 2마리가 폐사되어 청정지역인 순천만을 AI 발생으로부터 사전에 예방키 위한 것이라고 덧붙였다.

순천시는 이달 중순경 철새도래지 순천만에 서식하는 야생조류의 분변에 대한 AI 항원 검사결과 음성으로 판명되면서 순천만은 AI 청정지역으로 확인되었지만, 이에 안심하지 않고 이같은 차단 대책을 마련했다.
시는 또 매일 순천만 자연생태공원 내 방역, 발판 소독조 설치, 철새분변검사 등 방역과 예찰 활동 등 총력을 다하고 있다.

한편, 학자들은 조류 인플루엔자를 비롯한 가축질병 확산을 막기위해 생물 다양성과 안정적 서식지 확보가 무엇보다 가장 중요하다는 견해를 내놓은 바 있다.

<나영석 기자 ysn@kyunghyang.com>"
